file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00218_00256.000-00258.900,ཁོ་རང་སེམས་སྲུང་པའི་ཉམས་ལེན་བྱས་པ་ལ་བརྟེན་ནས།  ,kho rang sems srung pa'i nyams len byas pa la brten nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00218_00256.000-00258.900.wav,STT_TT,3,47,2.8999999999999773,wav16k/STT_TT00218_00256.000-00258.900.wav,ཁོ་རང་སེམས་བསྲུང་པའི་ཉམས་ལེན་བྱས་པ་ལ་བརྟེན་ནས།
STT_TT00217_00135.750-00138.000,གང་ལྟར་ཆོས་ཐམས་ཅད་ལོ། འགོའི་དང་པོ་དེ་ལ་ཡ།  ,gang ltar chos thams cad lo/_'go'i dang po de la ya/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00217_00135.750-00138.000.wav,STT_TT,3,43,2.25,wav16k/STT_TT00217_00135.750-00138.000.wav,གང་ལྟར་ཆོས་ཐམས་ཅད་ལོ་སྒོའི་དང་པོ་དེ་ལ་ཡ།
STT_TT00220_00277.500-00278.500,གང་བྱུང་མང་བྱུང་བཤད་སྡོད་ཡ་ཅིག ,gang byung mang byung bshad sdod ya cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00220_00277.500-00278.500.wav,STT_TT,3,31,1.0,wav16k/STT_TT00220_00277.500-00278.500.wav,གང་བྱུང་མང་བྱུང་བཤད་སྡོད་ཡ་ཅིག
STT_TT00218_00685.100-00685.650,དེ་བྱེད་ཀི་ཡོད་རེད་བ།  ,de byed ki yod red ba/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00218_00685.100-00685.650.wav,STT_TT,3,23,0.5499999999999545,wav16k/STT_TT00218_00685.100-00685.650.wav,འདེ་ཟེར་གི་ཡོད་རེད་བ།
STT_TT00043_01939.550-01940.800,མ་ལ་ཡ་བརྩེ་བ་བྱེད་ཡ་ཅིག ,ma la ya brtse ba byed ya cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00043_01939.550-01940.800.wav,STT_TT,3,24,1.25,wav16k/STT_TT00043_01939.550-01940.800.wav,མ་ལ་ཡ་བརྩེ་བ་བྱེད་ཡ་ཅིག
STT_TT00220_01136.950-01138.950,ག་འདྲའི་ཅིག་གི་ཐོག་ནས་བཤད་དགོས་ཀི་འདུག དེར་བརྟག་དཔྱད་བྱེད་དགོས་རེད་གསུངས་པ་ ,ga 'dra'i cig gi thog nas bshad dgos ki 'dug_der brtag dpyad byed dgos red gsungs pa _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00220_01136.950-01138.950.wav,STT_TT,3,76,2.0,wav16k/STT_TT00220_01136.950-01138.950.wav,ག་འདྲ་ར་ཅིག་གི་ཐོག་ནས་བཤད་དགོས་ཀི་འདུག འདེ་རྟག་དཔྱད་བྱེད་དགོས་རེད་གསུངས་པ།
STT_TT00043_01085.550-01087.100,ཕྱི་མའི་སྣང་ཞེན་ལྡོག་པའི་སྟེང་ནས།  ,phyi ma'i snang zhen ldog pa'i steng nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00043_01085.550-01087.100.wav,STT_TT,3,35,1.5499999999999543,wav16k/STT_TT00043_01085.550-01087.100.wav,ཕྱི་མའི་སྣང་ཞེན་ལྡོག་པའི་སྟེང་ནས།
STT_TT00220_00091.150-00093.550,ཉོན་མོངས་དེ་ལ་ཡ་རྩ་བའི་ཉོན་མོངས་དང་། ཉེ་བའི་ཉོན་མོངས་ཟེ་བྱས་ནས་ ,nyon mongs de la ya rtsa ba'i nyon mongs dang /_nye ba'i nyon mongs ze byas nas _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00220_00091.150-00093.550.wav,STT_TT,3,64,2.3999999999999915,wav16k/STT_TT00220_00091.150-00093.550.wav,ཉོན་མོངས་དེ་ལ་ཡ། རྩ་བའི་ཉོན་མོངས་དང་། ཉེ་བའི་ཉོན་མོངས་བྱས་ནས།
STT_NS_M0264_0227_1342971_to_1347224,བུ་མོ་སྡོད་ཁང་འདྲ་བོ་ཆ་བཞག་ན་ཡོད་བ་ཨེ་འདྲའི་ཆུ་ཚོད་བརྒྱད་དང་ཕྱེད་ཀ་སྔོན་ལ་འཛོམས་ཚར་བ་བྱེད་དགོས་རེད་ཡོད་བ།  ,bu mo sdod khang 'dra bo cha bzhag na yod ba e 'dra'i chu tshod brgyad dang phyed ka sngon la 'dzoms tshar ba byed dgos red yod ba/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS_M0264_0227_1342971_to_1347224.wav,STT_NS,3,107,4.253,wav16k/STT_NS_M0264_0227_1342971_to_1347224.wav,བུ་མོ་སྡོད་ཁང་འདྲ་བོ་ཆ་བཞག་ན་ཡོད་བ། ཨེ་འདྲའི་ཆུ་ཚོད་བརྒྱད་དང་ཕྱེད་ཀ་སྔོན་ལ་འཛོམས་ཚར་བ་བྱེད་དགོས་རེད་ཡོད་བ།
STT_NS_M0226_0547_4982491_to_4987019,སོ་སོ་གཅིག་པོ་ཟ་མ་ཐུབ་ཡ་མི་འདུག་རཱ། སོ་སོ་གཅིག་པོ་འགྲོ་མ་ཐུབ་ཡ་མི་འདུག་ཡོད་བ། གཅིག་པུ་གཅིག་པུ་འགྲོ་ཐུབ་ཀི་འདུག་རཱ།  ,so so gcig po za ma thub ya mi 'dug rA/_so so gcig po 'gro ma thub ya mi 'dug yod ba/_gcig pu gcig pu 'gro thub ki 'dug rA/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_NS_M0226_0547_4982491_to_4987019.wav,STT_NS,3,116,4.528,wav16k/STT_NS_M0226_0547_4982491_to_4987019.wav,སོ་སོ་གཅིག་པོ་ཟ་མ་ཐུབ་ཡ་མི་འདུག་རཱ། སོ་སོ་གཅིག་པོ་འགྲོ་མ་ཐུབ་ཡ་མི་འདུག་ཡོད་བ། གཅིག་པུ་གཅིག་པུ་འགྲོ་ཐུབ་ཀི་འདུག་རཱ།
